,limit_year,level2_name,special_id,degree,rank_type,view_week,view_total,level3_name,name,rank,rankall,id,spcode,level1,level3,level1_name,view_month,level2
221,四年,历史学,1133,历史学学士,5,11,21386,历史学类,外国语言与外国历史,0,168,gkspecial1133,060106T,1,50,本科,52,8
222,四年,历史学,1278,历史学学士,7,14,1132,历史学类,文化遗产,0,1261,gkspecial1278,060107T,1,50,本科,68,8
223,四年,理学,116,理学学士,2,117,29520,数学类,数学与应用数学,981,41,gkspecial116,070101,1,51,本科,527,9
224,四年,理学,117,理学学士,4,68,27679,数学类,信息与计算科学,980,45,gkspecial117,070102,1,51,本科,341,9
225,四年,理学,1134,理学学士,24,17,9203,数学类,数理基础科学,0,794,gkspecial1134,070103T,1,51,本科,88,9
226,四年,理学,8374,理学学士,38,30,67,数学类,数据计算及应用,0,1321,gkspecial8374,070104T,1,51,本科,67,9
227,四年,理学,118,理学学士,5,74,26626,物理学类,物理学,979,48,gkspecial118,070201,1,52,本科,336,9
228,四年,理学,119,理学学士,16,34,19392,物理学类,应用物理学,978,672,gkspecial119,070202,1,52,本科,149,9
229,四年,理学,120,理学学士,25,19,9201,物理学类,核物理,977,795,gkspecial120,070203,1,52,本科,104,9
230,四年,理学,1135,理学学士,34,13,5165,物理学类,声学,0,942,gkspecial1135,070204T,1,52,本科,51,9
231,四年,理学,8375,理学学士,39,13,37,物理学类,系统科学与工程,0,1333,gkspecial8375,070205T,1,52,本科,37,9
232,四年,理学,121,理学学士,7,52,25076,化学类,化学,976,63,gkspecial121,070301,1,53,本科,224,9
233,四年,理学,122,理学学士,17,39,17472,化学类,应用化学,975,684,gkspecial122,070302,1,53,本科,150,9
234,四年,理学,1136,理学学士,20,29,11131,化学类,化学生物学,0,758,gkspecial1136,070303T,1,53,本科,123,9
235,四年,理学,1137,理学学士,28,26,7036,化学类,分子科学与工程,0,864,gkspecial1137,070304T,1,53,本科,86,9
236,四年,理学,1279,理学学士,37,28,1877,化学类,能源化学,0,1223,gkspecial1279,070305T,1,53,本科,91,9
237,四年,理学,123,理学学士,19,60,11839,天文学类,天文学,974,748,gkspecial123,070401,1,54,本科,240,9
238,四年,理学,124,理学学士,8,60,24220,地理科学类,地理科学,973,68,gkspecial124,070501,1,55,本科,231,9
239,四年,理学,125,理学学士,13,30,22720,地理科学类,自然地理与资源环境,972,102,gkspecial125,070502,1,55,本科,113,9
240,四年,理学,126,理学学士,10,34,23189,地理科学类,人文地理与城乡规划,971,83,gkspecial126,070503,1,55,本科,114,9
241,四年,理学,127,理学学士,11,37,22856,地理科学类,地理信息科学,970,96,gkspecial127,070504,1,55,本科,142,9
242,四年,理学,128,理学学士,31,20,5939,大气科学类,大气科学,969,899,gkspecial128,070601,1,56,本科,81,9
243,四年,理学,129,理学学士,22,19,10356,大气科学类,应用气象学,968,774,gkspecial129,070602,1,56,本科,55,9
244,四年,理学,130,理学学士,29,28,6333,海洋科学类,海洋科学,967,882,gkspecial130,070701,1,57,本科,117,9
245,四年,理学,131,理学学士,35,12,4602,海洋科学类,海洋技术,966,977,gkspecial131,070702,1,57,本科,38,9
246,四年,理学,1138,理学学士,14,13,21486,海洋科学类,海洋资源与环境,0,162,gkspecial1138,070703T,1,57,本科,52,9
247,四年,理学,1139,理学学士,23,7,9704,海洋科学类,军事海洋学,0,787,gkspecial1139,070704T,1,57,本科,29,9
248,四年,理学,132,理学学士,26,16,7405,地球物理学类,地球物理学,965,850,gkspecial132,070801,1,58,本科,58,9
249,四年,理学,133,理学学士,33,12,5382,地球物理学类,空间科学与技术,964,930,gkspecial133,070802,1,58,本科,34,9
250,四年,理学,8376,理学学士,42,4,12,地球物理学类,防灾减灾科学与工程,0,1401,gkspecial8376,070803T,1,58,本科,12,9
251,四年,理学,134,理学学士,21,13,11060,地质学类,地质学,963,761,gkspecial134,070901,1,59,本科,72,9
252,四年,理学,135,理学学士,36,4,2877,地质学类,地球化学,962,1133,gkspecial135,070902,1,59,本科,28,9
253,四年,理学,1140,理学学士,27,7,7084,地质学类,地球信息科学与技术,0,863,gkspecial1140,070903T,1,59,本科,24,9
254,四年,理学,1141,理学学士,15,10,21436,地质学类,古生物学,0,165,gkspecial1141,070904T,1,59,本科,40,9
255,四年,理学,136,理学学士,6,71,25652,生物科学类,生物科学,961,54,gkspecial136,071001,1,60,本科,271,9
256,四年,理学,137,理学学士,9,30,24007,生物科学类,生物技术,960,69,gkspecial137,071002,1,60,本科,130,9
257,四年,理学,138,理学学士,30,21,6032,生物科学类,生物信息学,959,894,gkspecial138,071003,1,60,本科,85,9
258,四年,理学,139,理学学士,32,22,5915,生物科学类,生态学,1000000,901,gkspecial139,071004,1,60,本科,76,9
259,四年,理学,8377,理学学士,41,8,24,生物科学类,整合科学,0,1359,gkspecial8377,071005T,1,60,本科,24,9
260,四年,理学,8378,理学学士,40,13,30,生物科学类,神经科学,0,1348,gkspecial8378,071006TH,1,60,本科,30,9
261,四年,理学,140,理学学士,1,174,32597,心理学类,心理学,957,36,gkspecial140,071101,1,61,本科,800,9
262,四年,理学,141,理学学士,3,86,27729,心理学类,应用心理学,956,44,gkspecial141,071102,1,61,本科,457,9
263,四年,理学,142,理学学士,18,24,12136,统计学类,统计学,955,740,gkspecial142,071201,1,62,本科,114,9
264,四年,理学,143,理学学士,12,39,22836,统计学类,应用统计学,954,97,gkspecial143,071202,1,62,本科,98,9
265,四年,工学,144,工学学士,130,23,5043,力学类,理论与应用力学,953,948,gkspecial144,080101,1,63,本科,72,10
266,四年,工学,145,工学学士,98,21,8268,力学类,工程力学,952,820,gkspecial145,080102,1,63,本科,73,10
267,四年,工学,146,工学学士,12,49,25376,机械类,机械工程,951,55,gkspecial146,080201,1,64,本科,196,10
268,四年,工学,147,工学学士,4,94,120848,机械类,机械设计制造及其自动化,950,10,gkspecial147,080202,1,64,本科,343,10
269,四年,工学,148,工学学士,97,17,8895,机械类,材料成型及控制工程,949,809,gkspecial148,080203,1,64,本科,65,10
270,四年,工学,149,工学学士,44,31,21144,机械类,机械电子工程,948,217,gkspecial149,080204,1,64,本科,123,10
271,四年,工学,150,工学学士,19,44,23021,机械类,工业设计,947,92,gkspecial150,080205,1,64,本科,196,10
272,四年,工学,151,工学学士,89,8,9806,机械类,过程装备与控制工程,946,786,gkspecial151,080206,1,64,本科,43,10
273,四年,工学,152,工学学士,7,66,37819,机械类,车辆工程,945,29,gkspecial152,080207,1,64,本科,189,10
274,四年,工学,153,工学学士,80,16,11236,机械类,汽车服务工程,944,757,gkspecial153,080208,1,64,本科,45,10
275,四年,工学,1142,工学学士,39,10,21369,机械类,机械工艺技术,0,170,gkspecial1142,080209T,1,64,本科,31,10
276,四年,工学,1143,工学学士,15,15,23732,机械类,微机电系统工程,0,72,gkspecial1143,080210T,1,64,本科,44,10
277,四年,工学,1144,工学学士,153,9,3624,机械类,机电技术教育,0,1054,gkspecial1144,080211T,1,64,本科,27,10
278,四年,工学,1145,工学学士,148,9,3951,机械类,汽车维修工程教育,0,1033,gkspecial1145,080212T,1,64,本科,37,10
279,四年,工学,8379,工学学士,180,18,46,机械类,智能制造工程,0,1326,gkspecial8379,080213T,1,64,本科,46,10
280,四年,工学,8380,工学学士,186,18,29,机械类,智能车辆工程,0,1350,gkspecial8380,080214T,1,64,本科,29,10
281,四年,工学,8381,工学学士,185,11,32,机械类,仿生科学与工程,0,1345,gkspecial8381,080215T,1,64,本科,32,10
282,四年,工学,8382,工学学士,183,18,33,机械类,新能源汽车工程,0,1340,gkspecial8382,080216T,1,64,本科,33,10
283,四年,工学,154,工学学士,85,28,9997,仪器类,测控技术与仪器,943,780,gkspecial154,080301,1,65,本科,87,10
284,四年,工学,8383,工学学士,184,14,33,仪器类,精密仪器,0,1341,gkspecial8383,080302T,1,65,本科,33,10
285,四年,工学,155,工学学士,70,35,15562,材料类,材料科学与工程,942,702,gkspecial155,080401,1,66,本科,131,10
286,四年,工学,156,工学学士,32,11,21853,材料类,材料物理,941,137,gkspecial156,080402,1,66,本科,53,10
287,四年,工学,157,工学学士,23,33,22403,材料类,材料化学,940,112,gkspecial157,080403,1,66,本科,98,10
288,四年,工学,158,工学学士,121,8,5547,材料类,冶金工程,939,919,gkspecial158,080404,1,66,本科,36,10
289,四年,工学,159,工学学士,94,7,9063,材料类,金属材料工程,938,800,gkspecial159,080405,1,66,本科,39,10
290,四年,工学,160,工学学士,105,9,7378,材料类,无机非金属材料工程,937,851,gkspecial160,080406,1,66,本科,30,10
291,四年,工学,161,工学学士,28,25,21954,材料类,高分子材料与工程,936,131,gkspecial161,080407,1,66,本科,86,10
292,四年,工学,162,工学学士,117,8,5821,材料类,复合材料与工程,935,908,gkspecial162,080408,1,66,本科,24,10
293,四年,工学,1146,工学学士,155,7,3518,材料类,粉体材料科学与工程,0,1062,gkspecial1146,080409T,1,66,本科,17,10
294,四年,工学,1147,工学学士,96,19,8911,材料类,宝石及材料工艺学,0,808,gkspecial1147,080410T,1,66,本科,38,10
295,四年,工学,1148,工学学士,115,8,5993,材料类,焊接技术与工程,0,897,gkspecial1148,080411T,1,66,本科,19,10
296,四年,工学,1149,工学学士,43,11,21156,材料类,功能材料,0,205,gkspecial1149,080412T,1,66,本科,22,10
297,四年,工学,1150,工学学士,38,16,21514,材料类,纳米材料与技术,0,157,gkspecial1150,080413T,1,66,本科,43,10
298,四年,工学,1151,工学学士,37,17,21546,材料类,新能源材料与器件,0,153,gkspecial1151,080414T,1,66,本科,45,10
299,四年,工学,1281,工学学士,173,9,602,材料类,材料设计科学与工程,0,1269,gkspecial1281,080415T,1,66,本科,23,10
300,四年,工学,8384,工学学士,193,4,15,材料类,复合材料成型工程,0,1383,gkspecial8384,080416T,1,66,本科,15,10
301,四年,工学,163,工学学士,22,17,22474,能源动力类,能源与动力工程,934,110,gkspecial163,080501,1,67,本科,94,10
302,四年,工学,1152,工学学士,24,18,22359,能源动力类,新能源科学与工程,0,114,gkspecial1152,080503T,1,67,本科,60,10
303,四年,工学,1153,工学学士,103,9,7622,能源动力类,能源与环境系统工程,0,845,gkspecial1153,080502T,1,67,本科,35,10
304,四年,工学,164,工学学士,3,109,127014,电气类,电气工程及其自动化,933,8,gkspecial164,080601,1,68,本科,420,10
305,四年,工学,1154,工学学士,31,22,21874,电气类,智能电网信息工程,0,136,gkspecial1154,080602T,1,68,本科,75,10
306,四年,工学,1155,工学学士,75,7,13256,电气类,光源与照明,0,723,gkspecial1155,080603T,1,68,本科,19,10
307,四年,工学,1156,工学学士,1,37,241830,电气类,电气工程与智能控制,0,3,gkspecial1156,080604T,1,68,本科,148,10
308,四年,工学,8385,工学学士,191,4,16,电气类,电机电器智能化,0,1378,gkspecial8385,080605T,1,68,本科,16,10
309,四年,工学,8386,工学学士,201,4,12,电气类,电缆工程,0,1402,gkspecial8386,080606T,1,68,本科,12,10
310,四年,工学,165,工学学士,11,90,28083,电子信息类,电子信息工程,932,43,gkspecial165,080701,1,69,本科,371,10
311,四年,工学,166,工学学士,68,35,16863,电子信息类,电子科学与技术,931,691,gkspecial166,080702,1,69,本科,158,10
312,四年,工学,167,工学学士,13,45,25152,电子信息类,通信工程,930,59,gkspecial167,080703,1,69,本科,199,10
313,四年,工学,168,工学学士,27,18,22004,电子信息类,微电子科学与工程,929,127,gkspecial168,080704,1,69,本科,61,10
314,四年,工学,169,工学学士,29,14,21932,电子信息类,光电信息科学与工程,928,132,gkspecial169,080705,1,69,本科,70,10
315,四年,工学,170,工学学士,26,16,22204,电子信息类,信息工程,927,120,gkspecial170,080706,1,69,本科,67,10
316,四年,工学,1157,工学学士,145,7,4073,电子信息类,广播电视工程,0,1024,gkspecial1157,080707T,1,69,本科,27,10
317,四年,工学,1158,工学学士,47,5,21036,电子信息类,水声工程,0,241,gkspecial1158,080708T,1,69,本科,14,10
318,四年,工学,1159,工学学士,45,5,21077,电子信息类,电子封装技术,0,232,gkspecial1159,080709T,1,69,本科,21,10
319,四年,工学,1160,工学学士,35,14,21717,电子信息类,集成电路设计与集成系统,0,144,gkspecial1160,080710T,1,69,本科,46,10
320,四年,工学,1161,工学学士,123,12,5502,电子信息类,医学信息工程,0,923,gkspecial1161,080711T,1,69,本科,41,10
321,四年,工学,1162,工学学士,144,7,4092,电子信息类,电磁场与无线技术,0,1022,gkspecial1162,080712T,1,69,本科,22,10
322,四年,工学,1163,工学学士,61,4,20872,电子信息类,电波传播与天线,0,307,gkspecial1163,080713T,1,69,本科,12,10
323,四年,工学,1164,工学学士,18,25,23024,电子信息类,电子信息科学与技术,0,91,gkspecial1164,080714T,1,69,本科,105,10
324,四年,工学,1165,工学学士,129,6,5046,电子信息类,电信工程及管理,0,947,gkspecial1165,080715T,1,69,本科,24,10
325,四年,工学,1166,工学学士,151,5,3765,电子信息类,应用电子技术教育,0,1044,gkspecial1166,080716T,1,69,本科,22,10
326,,工学,8387,工学学士,179,67,130,电子信息类,人工智能,0,1307,gkspecial8387,080717T,1,69,本科,130,10
327,四年,工学,171,工学学士,9,52,36415,自动化类,自动化,926,31,gkspecial171,080801,1,70,本科,193,10
328,四年,工学,1167,工学学士,34,15,21823,自动化类,轨道交通信号与控制,0,141,gkspecial1167,080802T,1,70,本科,46,10
329,四年,工学,1282,工学学士,166,25,2483,自动化类,机器人工程,0,1180,gkspecial1282,080803T,1,70,本科,101,10
330,四年,工学,8388,工学学士,202,4,12,自动化类,邮政工程,0,1403,gkspecial8388,080804T,1,70,本科,12,10
331,4,工学,8389,工学学士,203,5,12,自动化类,核电技术与控制工程,0,1404,gkspecial8389,080805T,1,70,本科,12,10
332,四年,工学,172,工学学士,8,187,36677,计算机类,计算机科学与技术,925,30,gkspecial172,080901,1,71,本科,831,10
333,四年,工学,173,工学学士,10,100,29417,计算机类,软件工程,924,42,gkspecial173,080902,1,71,本科,461,10
334,四年,工学,174,工学学士,16,27,23426,计算机类,网络工程,923,74,gkspecial174,080903,1,71,本科,123,10
335,四年,工学,175,工学学士,69,32,16197,计算机类,信息安全,922,696,gkspecial175,080904K,1,71,本科,145,10
336,四年,工学,176,工学学士,14,28,24523,计算机类,物联网工程,921,66,gkspecial176,080905,1,71,本科,137,10
337,四年,工学,177,工学学士,73,54,14300,计算机类,数字媒体技术,920,713,gkspecial177,080906,1,71,本科,246,10
338,四年,工学,1168,工学学士,77,24,12311,计算机类,智能科学与技术,0,736,gkspecial1168,080907T,1,71,本科,105,10
339,四年,工学,1169,工学学士,111,13,6393,计算机类,空间信息与数字技术,0,879,gkspecial1169,080908T,1,71,本科,39,10
340,四年,工学,1170,工学学士,17,30,23038,计算机类,电子与计算机工程,0,89,gkspecial1170,080909T,1,71,本科,115,10
341,四年,工学,1283,工学学士,142,54,4141,计算机类,数据科学与大数据技术,0,1016,gkspecial1283,080910T,1,71,本科,216,10
342,四年,工学,1284,工学学士,172,24,1634,计算机类,网络空间安全,0,1239,gkspecial1284,080911TK,1,71,本科,91,10
343,4,工学,8390,工学学士,181,23,44,计算机类,新媒体技术,0,1328,gkspecial8390,080912T,1,71,本科,44,10
344,4,工学,8391,工学学士,182,15,34,计算机类,电影制作,0,1336,gkspecial8391,080913T,1,71,本科,34,10
345,4,工学,8392,工学学士,187,9,28,计算机类,保密技术,0,1351,gkspecial8392,080914TK,1,71,本科,28,10
346,四年,工学,178,工学学士,5,65,96608,土木类,土木工程,919,12,gkspecial178,081001,1,72,本科,295,10
347,四年,工学,179,工学学士,30,17,21916,土木类,建筑环境与能源应用工程,918,134,gkspecial179,081002,1,72,本科,64,10
348,四年,工学,180,工学学士,86,12,9896,土木类,给排水科学与工程,917,783,gkspecial180,081003,1,72,本科,63,10
349,四年,工学,181,工学学士,104,3,7490,土木类,建筑电气与智能化,916,847,gkspecial181,081004,1,72,本科,37,10
350,四年,工学,1171,工学学士,124,6,5483,土木类,城市地下空间工程,0,924,gkspecial1171,081005T,1,72,本科,21,10
351,四年,工学,1172,工学学士,78,6,11685,土木类,道路桥梁与渡河工程,0,750,gkspecial1172,081006T,1,72,本科,28,10
352,四年,工学,1285,工学学士,174,5,593,土木类,铁道工程,0,1270,gkspecial1285,081007T,1,72,本科,25,10
353,4,工学,8393,工学学士,206,1,11,土木类,智能建造,0,1413,gkspecial8393,081008T,1,72,本科,11,10
354,4,工学,8394,工学学士,189,7,17,土木类,土木、水利与海洋工程,0,1372,gkspecial8394,081009T,1,72,本科,17,10
355,四年,工学,182,工学学士,92,13,9221,水利类,水利水电工程,915,793,gkspecial182,081101,1,73,本科,52,10
356,四年,工学,183,工学学士,154,10,3620,水利类,水文与水资源工程,914,1055,gkspecial183,081102,1,73,本科,30,10
357,四年,工学,184,工学学士,147,4,4032,水利类,港口航道与海岸工程,913,1029,gkspecial184,081103,1,73,本科,19,10
358,4年,工学,1173,工学学士,150,4,3827,水利类,水务工程,0,1039,gkspecial1173,081104T,1,73,本科,15,10
359,四年,工学,1286,工学学士,177,3,348,水利类,水利科学与工程,0,1278,gkspecial1286,081105T,1,73,本科,17,10
360,四年,工学,185,工学学士,76,19,12696,测绘类,测绘工程,912,733,gkspecial185,081201,1,74,本科,58,10
361,四年,工学,186,工学学士,113,8,6092,测绘类,遥感科学与技术,911,891,gkspecial186,081202,1,74,本科,40,10
